Date,Air Liquide,Airbus,Alstom,ArcelorMittal,AXA,BNP Paribas,Bouygues,Capgemini,Carrefour,Crédit Agricole,Danone,Dassault Systèmes,Engie,EssilorLuxottica,Eurofins Scientific,Hermès,Kering,L'Oréal,Legrand,LVMH,Michelin,Orange,Pernod Ricard,Publicis,Renault,Safran,Saint-Gobain,Sanofi,Schneider Electric,Société Générale,Stellantis,STMicroelectronics,Teleperformance,Thales,TotalEnergies,Unibail-Rodamco-Westfield,Veolia,Vinci,Vivendi,Worldline
2020-01-16,9.930377960205078,107.02976989746094,125.55923461914062,43.554054260253906,61.984161376953125,37.41794967651367,13.37138557434082,107.93797302246094,17.623079299926758,88.84121704101562,30.50438117980957,135.04226684570312,29.461000442504883,10.287968635559082,46.81529235839844,21.4527587890625,88.20059967041016,555.2777709960938,66.85841369628906,406.6602783203125,23.836631774902344,14.018695831298828,247.91162109375,10.385825157165527,33.088417053222656,156.78671264648438,694.714111328125,37.030250549316406,138.45223999023438,79.30915069580078,30.736297607421875,,24.20372200012207,84.25579833984375,209.21780395507812,38.14976501464844,,22.160655975341797,22.96986198425293,65.80000305175781
2020-01-17,10.004223823547363,108.7526626586914,128.74057006835938,44.25497055053711,62.15282440185547,37.536293029785156,13.294771194458008,109.44233703613281,17.750518798828125,90.56586456298828,30.96626853942871,137.5131378173828,29.546735763549805,10.435627937316895,46.17979431152344,21.480789184570312,89.54217529296875,559.9578857421875,68.17008972167969,413.39239501953125,24.311817169189453,14.009127616882324,252.96546936035156,10.527213096618652,32.194557189941406,159.6884307861328,707.98388671875,36.772674560546875,139.97421264648438,79.81127166748047,30.994840621948242,,24.56496810913086,85.71131134033203,209.9583740234375,37.92692184448242,,22.40523338317871,22.87911033630371,65.25
2020-01-20,9.957586288452148,108.29041290283203,129.7947235107422,44.19655990600586,61.7480354309082,37.343990325927734,13.294771194458008,110.00646209716797,17.823341369628906,90.30052947998047,31.02523422241211,135.8025360107422,30.014368057250977,10.507739067077637,46.507171630859375,21.43523406982422,90.55743408203125,549.6799926757812,67.67127990722656,404.63592529296875,24.654394149780273,13.970850944519043,252.04653930664062,10.551450729370117,32.54130935668945,158.33116149902344,699.5926513671875,37.08645248413086,139.58145141601562,79.56021118164062,30.788881301879883,,24.760244369506836,85.49298095703125,211.25442504882812,37.97774124145508,,22.623605728149414,22.779277801513672,65.44999694824219
2020-01-21,9.922605514526367,109.00479125976562,128.38290405273438,44.001861572265625,61.81550216674805,37.13689041137695,13.29927921295166,110.52359008789062,17.87795639038086,90.38896942138672,31.133337020874023,135.75503540039062,29.952016830444336,10.497438430786133,46.044986724853516,21.323101043701172,89.75971984863281,538.3009033203125,66.67366027832031,400.1164245605469,24.588088989257812,13.603398323059082,248.7386474609375,10.58376693725586,32.42572784423828,157.8163604736328,691.982177734375,36.79609298706055,139.4341583251953,79.09272003173828,30.758207321166992,,24.496627807617188,85.14729309082031,209.9583740234375,37.62197494506836,,22.79830551147461,22.87003517150879,65.5999984741211
2020-01-22,9.817666053771973,108.87873077392578,129.87002563476562,44.81959533691406,61.47816848754883,37.040740966796875,13.028876304626465,110.66462707519531,17.761442184448242,89.23921203613281,31.54608917236328,133.2841339111328,29.7961368560791,10.504305839538574,46.10276412963867,21.24951171875,89.12519836425781,543.4398803710938,66.39655303955078,398.7041015625,24.19025993347168,13.637846946716309,247.17657470703125,10.60800552368164,31.994203567504883,156.69309997558594,693.93359375,36.487003326416016,137.7157745361328,76.93705749511719,30.674949645996094,,24.760244369506836,84.58329010009766,214.216796875,37.37567138671875,,23.016681671142578,22.534242630004883,66.0
2020-01-23,9.708839416503906,108.03828430175781,127.81816864013672,45.218727111816406,61.832366943359375,36.94828414916992,13.177597045898438,111.36978912353516,17.583026885986328,89.63719940185547,31.56574249267578,132.2863006591797,29.351886749267578,10.645094871520996,45.948699951171875,21.147890090942383,88.56317901611328,526.1878051757812,66.45198059082031,387.87615966796875,23.68191909790039,13.381396293640137,245.33880615234375,10.551450729370117,31.96338653564453,155.19544982910156,687.1034545898438,34.641807556152344,139.53236389160156,77.23140716552734,30.372577667236328,,26.3614559173584,84.1648178100586,211.06927490234375,37.000343322753906,,23.147706985473633,22.670373916625977,65.5999984741211
2020-01-24,9.77491283416748,109.76119232177734,130.830078125,45.87096405029297,62.490150451660156,36.915000915527344,13.781495094299316,111.9339370727539,17.703184127807617,90.56586456298828,32.224185943603516,132.0962371826172,29.679231643676758,10.789319038391113,46.1605339050293,21.158405303955078,89.46966552734375,526.0960083007812,67.80060577392578,391.97186279296875,23.582462310791016,13.49239730834961,248.5548553466797,10.575688362121582,31.824678421020508,153.69776916503906,693.7384643554688,33.97210693359375,144.3438262939453,77.14483642578125,30.858997344970703,,27.08395767211914,85.71131134033203,214.77224731445312,37.051170349121094,,23.57571792602539,22.534242630004883,67.5999984741211
2020-01-27,9.58057975769043,107.23987579345703,125.08861541748047,45.31607437133789,61.47816848754883,36.14578628540039,13.718400955200195,110.8996810913086,17.382766723632812,88.14251708984375,31.575571060180664,129.1501922607422,28.588083267211914,10.782450675964355,46.1605339050293,20.8675537109375,88.92577362060547,507.1003723144531,66.76603698730469,377.5660095214844,23.01887321472168,12.998631477355957,237.06895446777344,10.458539009094238,31.300689697265625,148.45594787597656,663.88134765625,32.87622833251953,140.9561767578125,75.05843353271484,30.66618537902832,,25.521800994873047,83.34610748291016,213.29104614257812,36.05422592163086,,23.208850860595703,22.234756469726562,66.0
2020-01-28,9.685519218444824,108.7526626586914,126.34986877441406,45.32581329345703,61.71429443359375,36.552581787109375,14.128512382507324,109.91244506835938,17.597593307495117,89.46031951904297,31.428159713745117,131.14588928222656,28.860870361328125,10.799620628356934,46.507171630859375,20.899091720581055,89.01641845703125,515.5429077148438,67.08010864257812,387.9231872558594,23.460905075073242,13.34694766998291,240.37689208984375,10.58376693725586,31.562679290771484,147.8943328857422,669.9306640625,33.302406311035156,141.8889923095703,75.89818572998047,30.679332733154297,,26.420040130615234,83.83733367919922,212.92076110839844,36.339622497558594,,23.322406768798828,22.47979164123535,66.25
2020-01-29,9.666086196899414,110.1393814086914,128.5334930419922,46.49400329589844,61.42755889892578,36.61545181274414,14.029364585876465,108.45509338378906,17.64492416381836,90.25630950927734,31.76229476928711,131.7636260986328,28.681608200073242,10.906071662902832,46.64197540283203,20.90610122680664,89.92288970947266,521.232421875,68.72431945800781,383.7803039550781,23.86978530883789,13.412016868591309,241.0200958251953,10.466618537902832,31.44709587097168,148.3155517578125,673.2482299804688,33.85502624511719,147.3386993408203,76.763916015625,31.016754150390625,,26.254056930541992,85.2382583618164,214.77224731445312,36.10895538330078,,23.39228630065918,22.425338745117188,65.44999694824219
2020-01-30,9.545600891113281,110.01332092285156,126.59457397460938,46.57188034057617,61.140838623046875,36.16057586669922,14.020350456237793,106.8567123413086,17.64856719970703,89.46031951904297,31.02523422241211,130.0530242919922,28.245155334472656,10.734375953674316,46.873069763183594,20.68182945251465,89.66907501220703,514.9923095703125,67.96686553955078,375.5887756347656,23.5493106842041,13.01777172088623,238.53916931152344,10.401985168457031,31.02328109741211,146.5370635986328,660.9541015625,33.32582473754883,144.9329833984375,76.06267547607422,30.447078704833984,,25.89280891418457,83.5644302368164,215.51283264160156,35.123741149902344,,23.200115203857422,22.379962921142578,64.80000305175781
2020-01-31,9.506732940673828,109.88724517822266,125.40864562988281,46.669227600097656,61.05651092529297,35.535587310791016,13.795016288757324,105.63441467285156,17.53569221496582,88.6200942993164,30.799203872680664,127.58216857910156,27.8476619720459,10.686302185058594,46.7960319519043,20.482091903686523,89.94102478027344,509.3027648925781,66.87688446044922,372.1991271972656,23.20673370361328,12.780457496643066,231.46383666992188,10.345430374145508,30.846046447753906,146.49026489257812,660.173583984375,33.01204299926758,143.3127899169922,75.27486419677734,30.00448226928711,,24.691904067993164,82.3454360961914,209.9583740234375,34.51775360107422,,23.304935455322266,22.47071647644043,63.75
2020-02-03,9.592240333557129,110.85375213623047,125.82276153564453,46.5232048034668,61.360107421875,35.753780364990234,13.727415084838867,107.185791015625,17.528409957885742,88.88544464111328,31.12350845336914,129.05516052246094,27.730754852294922,10.734375953674316,46.31459426879883,20.52414321899414,90.01354217529297,508.4769287109375,67.65280151367188,373.5643615722656,23.250938415527344,12.814908027648926,234.31234741210938,10.341390609741211,30.815231323242188,146.95828247070312,662.320068359375,32.646751403808594,144.24562072753906,75.83757781982422,29.960660934448242,,25.141019821166992,83.50985717773438,215.14254760742188,34.21671676635742,,23.296199798583984,22.59777069091797,64.05000305175781
2020-02-04,9.767138481140137,111.77824401855469,129.88885498046875,45.948848724365234,61.882965087890625,36.45642852783203,13.92570972442627,109.11325073242188,17.76872444152832,90.38896942138672,31.02523422241211,129.48281860351562,28.55690574645996,10.744678497314453,46.487911224365234,20.76943588256836,88.99828338623047,522.1500854492188,68.33635711669922,386.6050109863281,23.494056701660156,13.503881454467773,240.2850341796875,10.204045295715332,30.884578704833984,149.11117553710938,675.1996459960938,32.60460662841797,145.62033081054688,76.6686782836914,30.429546356201172,,26.039260864257812,85.54756164550781,215.51283264160156,35.02991485595703,,23.313671112060547,22.78835678100586,63.599998474121094
2020-02-05,10.140256881713867,113.41709899902344,128.83470153808594,46.21168899536133,61.69743347167969,36.693115234375,14.024857521057129,109.207275390625,17.994476318359375,92.02518463134766,31.398679733276367,131.0033721923828,28.954397201538086,10.669132232666016,46.10276412963867,21.22848892211914,88.7625961303711,526.371337890625,68.31787872314453,390.7478942871094,23.73717498779297,13.712485313415527,241.75521850585938,10.183845520019531,30.930809020996094,148.17515563964844,683.2006225585938,32.73105239868164,144.8347930908203,77.85472869873047,30.736297607421875,,26.722707748413086,86.948486328125,217.3643341064453,35.526432037353516,,23.42722511291504,22.942638397216797,67.1500015258789
2020-02-06,10.350135803222656,113.66921997070312,128.9476318359375,46.32850646972656,62.203433990478516,37.28481674194336,14.16005802154541,110.8996810913086,18.01996421813965,91.53873443603516,31.339712142944336,130.4331512451172,28.6192569732666,10.789319038391113,45.89093017578125,21.445749282836914,87.92864227294922,524.903076171875,67.57891082763672,393.6195983886719,23.52720832824707,15.226313591003418,246.0738983154297,10.309074401855469,30.992460250854492,151.0768585205078,676.1754150390625,33.80351257324219,144.9329833984375,81.07523345947266,30.797645568847656,,26.556730270385742,87.31236267089844,220.32672119140625,35.89002227783203,,23.68927574157715,23.20582389831543,69.3499984741211
2020-02-07,10.447301864624023,113.37506866455078,128.74057006835938,45.880699157714844,61.933563232421875,38.3350944519043,13.993310928344727,109.25428771972656,18.067296981811523,91.67140197753906,30.435588836669922,130.19557189941406,29.102481842041016,10.741244316101074,45.42874526977539,21.41070556640625,88.30936431884766,519.121826171875,67.65280151367188,389.75927734375,23.615617752075195,15.645440101623535,248.7386474609375,10.33331298828125,31.246747970581055,150.98324584960938,678.5171508789062,32.834083557128906,147.5351104736328,81.01463317871094,30.841466903686523,,26.595779418945312,86.98487091064453,219.95643615722656,35.38958740234375,,23.71548080444336,23.133222579956055,70.30000305175781
2020-02-10,10.412322998046875,113.16495513916016,128.5899658203125,45.65679931640625,61.91669845581055,38.19456481933594,13.894163131713867,108.97221374511719,18.140119552612305,92.33470916748047,30.57317352294922,130.7657928466797,29.141448974609375,10.73094367980957,46.29534149169922,21.13037109375,87.31222534179688,516.1852416992188,67.8190689086914,389.38262939453125,23.593515396118164,15.670318603515625,248.83050537109375,10.321192741394043,31.27757453918457,150.51524353027344,679.1024169921875,32.192481994628906,145.9149169921875,80.91940307617188,30.806413650512695,,26.9179744720459,86.78474426269531,218.2900848388672,34.85397720336914,,23.71548080444336,23.260276794433594,71.75
2020-02-11,10.48616886138916,115.89637756347656,129.88885498046875,45.68600082397461,62.08536148071289,39.000762939453125,14.006830215454102,108.7371597290039,18.32217788696289,92.8653793334961,30.622310638427734,131.47853088378906,29.351886749267578,10.930108070373535,46.83454895019531,21.305578231811523,86.35137176513672,516.3688354492188,68.07771301269531,388.2527770996094,22.875211715698242,15.8770112991333,250.85202026367188,10.256560325622559,31.108047485351562,149.7664031982422,679.492919921875,31.939586639404297,146.84774780273438,81.31763458251953,31.086868286132812,,27.581893920898438,87.3851318359375,221.80789184570312,35.178470611572266,,24.08234977722168,23.151371002197266,73.0
2020-02-12,10.52503490447998,116.65277862548828,128.57115173339844,46.727638244628906,61.91669845581055,39.62944793701172,14.155550956726074,110.3355484008789,18.398639678955078,93.44026184082031,30.465072631835938,132.04872131347656,29.51555824279785,10.947278022766113,46.31459426879883,22.11154556274414,86.98589324951172,548.76220703125,67.7082290649414,399.8810729980469,24.300765991210938,15.739216804504395,249.106201171875,10.377747535705566,31.647445678710938,150.37481689453125,692.1771850585938,32.59992218017578,144.6875,80.45191192626953,31.590808868408203,,27.865036010742188,87.89456939697266,219.5861053466797,35.565528869628906,,24.06488037109375,23.051542282104492,73.19999694824219
2020-02-13,10.610540390014648,117.66130065917969,124.9945068359375,47.78874588012695,60.65170669555664,39.62205123901367,14.146538734436035,106.62165832519531,18.40228271484375,92.8653793334961,30.41593360900879,132.57139587402344,29.461000442504883,10.926674842834473,46.21830749511719,22.1921443939209,87.11280822753906,547.2940673828125,70.75647735595703,396.9150695800781,24.057647705078125,15.597594261169434,249.47372436523438,10.721115112304688,31.416276931762695,156.08468627929688,693.7384643554688,32.60928726196289,142.57635498046875,79.97575378417969,31.608339309692383,,28.67540740966797,88.58592987060547,223.1039276123047,35.495155334472656,,24.431747436523438,22.897258758544922,73.05000305175781
2020-02-14,10.48616886138916,116.65277862548828,122.227294921875,47.311729431152344,61.157711029052734,39.70341110229492,14.290752410888672,108.0790023803711,18.5406436920166,93.57293701171875,30.52403450012207,132.42884826660156,30.1001033782959,11.08120059967041,45.351715087890625,22.237699508666992,87.02216339111328,531.6937866210938,70.29462432861328,390.7008056640625,24.046598434448242,15.333487510681152,246.44146728515625,10.79382610321045,31.531858444213867,155.3826446533203,687.884033203125,32.314247131347656,142.3799591064453,79.85455322265625,31.454965591430664,,28.26534080505371,88.24024963378906,223.65939331054688,35.381771087646484,,24.501628875732422,22.960786819458008,73.94999694824219
2020-02-17,10.598881721496582,117.49321746826172,123.28146362304688,48.96666717529297,60.938446044921875,40.07322692871094,14.20963191986084,108.26705169677734,18.569772720336914,93.52870178222656,30.51420783996582,133.3791961669922,30.388479232788086,11.211689949035645,45.65983581542969,22.381370544433594,86.2969741821289,532.244384765625,71.53240203857422,390.1829528808594,24.809104919433594,15.281814575195312,245.7982177734375,10.81402587890625,31.647445678710938,155.75704956054688,692.1771850585938,30.937374114990234,142.232666015625,79.91515350341797,31.901947021484375,,27.533077239990234,89.31368255615234,226.43663024902344,35.346595764160156,,24.597713470458984,22.906335830688477,75.05000305175781
2020-02-18,10.377342224121094,117.45118713378906,122.6037826538086,43.96031188964844,60.68545150756836,39.696014404296875,14.70987606048584,107.13877868652344,18.522438049316406,93.88248443603516,30.730411529541016,133.09410095214844,29.889663696289062,11.36621379852295,45.794639587402344,22.272741317749023,86.15193939208984,522.79248046875,70.47937774658203,384.957275390625,24.466527938842773,14.855033874511719,246.5333251953125,10.850381851196289,31.670562744140625,155.85067749023438,683.00537109375,28.984472274780273,140.75978088378906,81.12718200683594,31.178890228271484,4.084170818328857,27.191354751586914,88.24024963378906,226.06629943847656,34.94781494140625,,24.84229278564453,22.9154109954834,76.19999694824219
2020-02-19,10.365682601928711,117.91343688964844,124.05326843261719,42.9132080078125,60.38184356689453,39.755184173583984,14.484540939331055,108.40808868408203,18.471464157104492,94.41313934326172,30.95644187927246,135.5174560546875,30.70802879333496,11.431458473205566,45.83314895629883,22.283252716064453,86.67769622802734,538.6680297851562,71.12596893310547,394.5612487792969,24.300765991210938,14.811015129089355,250.2087860107422,10.870580673217773,31.81697654724121,158.23757934570312,695.49462890625,29.705690383911133,143.3127899169922,81.37822723388672,31.218332290649414,4.084170818328857,28.441083908081055,88.60411834716797,226.06629943847656,35.22539138793945,,25.244102478027344,22.75205421447754,77.5
2020-02-20,10.225763320922852,116.40064239501953,124.0344467163086,42.109825134277344,60.2637825012207,39.392765045166016,14.534113883972168,106.57463836669922,17.830625534057617,93.0422592163086,30.612483978271484,134.3770294189453,32.110931396484375,11.318140029907227,45.929443359375,21.88027000427246,87.91051483154297,519.8560180664062,71.34765625,385.8517761230469,24.38917350769043,14.671306610107422,244.144287109375,10.8584623336792,32.17144012451172,154.7742156982422,682.810302734375,30.5908203125,142.92001342773438,80.94537353515625,31.35856056213379,4.084170818328857,28.031015396118164,93.6074447631836,223.1039276123047,34.990814208984375,,25.217899322509766,22.615922927856445,75.44999694824219
2020-02-21,10.214103698730469,117.03097534179688,123.14970397949219,42.64240264892578,59.875858306884766,39.363182067871094,14.538620948791504,106.57463836669922,17.572101593017578,93.26337432861328,30.39628028869629,134.99476623535156,31.88490867614746,11.39711856842041,45.60206604003906,21.775142669677734,87.42101287841797,515.359375,71.36613464355469,380.8614501953125,24.212360382080078,14.351700782775879,244.419921875,10.85442066192627,31.68597412109375,154.86781311035156,677.7365112304688,29.67759132385254,141.20164489746094,80.7981948852539,31.389232635498047,4.084170818328857,27.630712509155273,92.47032928466797,222.17820739746094,34.635040283203125,,25.04319953918457,22.815580368041992,74.8499984741211
2020-02-24,9.872078895568848,112.4085693359375,117.06938934326172,41.279361724853516,56.95796585083008,37.86912536621094,14.169072151184082,103.84798431396484,17.000446319580078,88.97386169433594,29.600255966186523,127.05947875976562,30.2014217376709,11.053729057312012,44.50437927246094,20.983192443847656,84.39336395263672,491.0412292480469,69.64802551269531,363.1130676269531,23.074125289916992,13.387137413024902,235.231201171875,10.688796043395996,30.314353942871094,149.157958984375,654.1240844726562,27.710634231567383,134.52450561523438,79.27452087402344,30.36819839477539,4.084170818328857,25.687776565551758,89.67756652832031,218.47520446777344,32.96955871582031,,24.37060546875,22.59777069091797,72.8499984741211
2020-02-25,9.514507293701172,110.22343444824219,116.27876281738281,41.207149505615234,56.99169921875,36.020050048828125,14.272726058959961,101.49742126464844,16.610843658447266,86.9043197631836,28.922164916992188,124.58861541748047,29.97539710998535,10.675999641418457,43.71481704711914,20.219276428222656,82.61666107177734,481.3140563964844,68.72431945800781,357.84033203125,22.42212677001953,13.211066246032715,232.1989288330078,10.466618537902832,29.574604034423828,146.5370635986328,648.0746459960938,26.914487838745117,130.40040588378906,78.29624938964844,30.030773162841797,4.084170818328857,25.463214874267578,87.8581771850586,214.95741271972656,32.168094635009766,,24.03867530822754,22.534242630004883,72.25
2020-02-26,9.405681610107422,110.64364624023438,113.47391510009766,41.793888092041016,57.295291900634766,35.66132736206055,14.49355411529541,100.60420227050781,16.428787231445312,86.3382797241211,29.03026580810547,123.78083038330078,29.710405349731445,10.741244316101074,44.851016998291016,20.01603126525879,87.6385726928711,486.36126708984375,68.83515930175781,362.7364196777344,22.499483108520508,13.310585021972656,233.39346313476562,10.43026351928711,29.12767219543457,145.97543334960938,649.8308715820312,27.242313385009766,129.90943908691406,78.69448852539062,30.17976951599121,4.084170818328857,26.05879020690918,88.33122253417969,216.8088836669922,32.09381103515625,,24.12602424621582,22.59777069091797,73.30000305175781
2020-02-27,8.826570510864258,107.40796661376953,108.24072265625,41.33352279663086,55.153255462646484,33.56816864013672,14.489048957824707,96.326171875,15.915387153625488,84.49864959716797,28.430789947509766,119.88446807861328,29.461000442504883,10.991918563842773,43.92665100097656,18.726482391357422,85.4630126953125,469.5680236816406,66.32266235351562,348.2364196777344,22.097232818603516,12.65031909942627,226.5938262939453,10.284835815429688,27.13959503173828,142.18447875976562,625.4378662109375,25.504838943481445,127.30732727050781,76.56480407714844,28.957151412963867,4.084170818328857,24.223249435424805,85.27465057373047,211.8098907470703,31.026491165161133,,23.418489456176758,21.89896583557129,71.44999694824219
2020-02-28,8.40292739868164,103.2898178100586,101.74626922607422,40.1600456237793,53.73646926879883,32.384761810302734,14.101471900939941,93.28924560546875,15.259984016418457,80.46565246582031,27.909936904907227,116.98594665527344,27.652812957763672,10.322308540344238,43.79184341430664,17.934532165527344,82.30845642089844,464.1537780761719,63.754730224609375,349.1779479980469,21.2706298828125,12.282866477966309,221.4481201171875,9.84855842590332,26.954654693603516,137.0362548828125,614.7048950195312,24.81640625,121.85760498046875,72.66036987304688,27.695093154907227,4.084170818328857,23.83271026611328,82.32723999023438,203.4781951904297,30.009998321533203,,22.649812698364258,20.89159393310547,68.8499984741211
2020-03-02,8.13863468170166,105.09675598144531,101.29448699951172,40.83705520629883,53.21361541748047,32.140682220458984,14.682836532592773,89.8104019165039,15.092493057250977,80.32413482666016,27.713388442993164,115.65548706054688,27.35664176940918,10.394420623779297,43.50298309326172,17.535053253173828,83.86759948730469,463.0526123046875,63.42219543457031,354.12115478515625,21.146860122680664,12.269469261169434,227.42079162597656,9.84048080444336,26.168670654296875,139.7039794921875,619.388427734375,24.015573501586914,121.07205963134766,74.09748077392578,27.97555160522461,4.084170818328857,23.744836807250977,83.91011047363281,210.5138397216797,30.57299041748047,,23.051620483398438,21.200159072875977,70.5999984741211
